data,id_rota,id_laticinio,litros_previstos,litros_realizados,num_produtores_planejados,num_produtores_atendidos,custo_total,km_rodados,tempo_total_horas,ocupacao_tanque_pct,indice_atraso,indice_perda_rota
2025-12-01,41,4,1645.16,1612.62,1,1,0.8138,269.17,3.48,8.33,0.0514,0.0198
2025-12-02,2,1,923.15,882.6,1,1,0.8581,271.89,3.44,13.72,0.1061,0.0439
2025-12-02,3,1,1556.5100000000002,1503.74,2,2,2.217,252.14,6.16,12.5,0.0,0.0339
2025-12-02,4,1,1272.1799999999998,1238.43,2,2,1.0693000000000001,140.81,5.0,9.53,0.0204,0.0265
2025-12-02,6,1,515.32,501.11,1,1,0.5727,203.54,8.0,3.57,0.0,0.0276
2025-12-02,7,1,1152.88,1126.3,2,2,1.9324999999999999,146.29,8.53,14.09,0.0,0.0231
2025-12-02,8,1,561.34,557.89,1,1,0.5779,180.52,8.61,8.56,0.0129,0.0061
2025-12-02,9,1,404.44,395.61,1,1,0.9088,116.55,5.32,2.15,0.0,0.0218
2025-12-02,11,2,835.05,809.79,1,1,0.8617,247.65,8.33,5.78,0.0531,0.0302
2025-12-02,13,2,479.12,465.59000000000003,2,2,1.2646000000000002,143.25,9.13,3.35,0.0947,0.0282
2025-12-02,14,2,1085.34,1080.63,1,1,0.8857,242.7,9.21,20.36,0.0925,0.0043
2025-12-02,15,2,183.45,179.41,1,1,0.736,140.29,7.15,1.68,0.1172,0.022
2025-12-02,16,2,2317.3900000000003,2263.8999999999996,2,2,2.2037,241.77,9.25,19.49,0.0,0.0231
2025-12-02,19,2,1287.54,1276.92,1,1,0.7151,261.36,5.9,7.09,0.0,0.0082
2025-12-02,20,3,241.08,236.42,1,1,0.5369,191.66,3.14,1.8,0.0,0.0193
2025-12-02,21,3,610.54,595.5,1,1,0.5755,89.04,3.73,11.21,0.0361,0.0246
2025-12-02,23,3,352.41,347.41,1,1,0.5759,61.83,9.18,3.59,0.0712,0.0142
2025-12-02,29,3,495.05,485.65,1,1,1.2706,209.08,4.67,3.37,0.013,0.019
2025-12-02,30,4,2145.53,2117.27,1,1,0.7506,257.97,5.24,9.75,0.0397,0.0132
2025-12-02,33,4,822.2,800.6099999999999,2,2,1.4895,175.8,9.29,11.29,0.0828,0.0263
2025-12-02,34,4,576.48,562.52,1,1,0.778,187.82,3.38,3.37,0.0336,0.0242
2025-12-02,35,4,1113.9,1085.23,2,2,2.1586,237.88,7.13,15.53,0.077,0.0257
2025-12-02,40,4,2126.53,2101.75,1,1,0.663,96.85,9.12,21.1,0.0364,0.0117
2025-12-02,41,4,1427.19,1392.15,1,1,0.8091,275.2,3.43,7.19,0.0363,0.0246
2025-12-03,2,1,982.02,969.45,1,1,0.8264,261.08,3.19,15.07,0.0257,0.0128
2025-12-03,3,1,1552.26,1525.16,2,2,2.1378,244.95,6.61,12.68,0.0492,0.0175
2025-12-03,4,1,1291.17,1255.45,2,2,1.0654,133.07,4.66,9.66,0.0,0.0277
2025-12-03,6,1,540.61,524.29,1,1,0.5665,208.58,8.04,3.73,0.0,0.0302
2025-12-03,7,1,1161.7,1137.02,2,2,1.9188999999999998,144.59,8.68,14.22,0.0,0.0212
2025-12-03,8,1,557.79,552.86,1,1,0.5928,180.19,9.34,8.48,0.0988,0.0088
2025-12-03,9,1,365.99,362.65,1,1,0.9088,116.0,5.32,1.97,0.0,0.0091
2025-12-03,11,2,845.62,828.86,1,1,0.8551,234.19,7.69,5.92,0.0,0.0198
2025-12-03,13,2,489.70000000000005,482.14,2,2,1.2886000000000002,133.56,8.73,3.47,0.0468,0.0154
2025-12-03,14,2,1139.7,1123.09,1,1,0.8816,241.04,9.16,21.16,0.0866,0.0146
2025-12-03,15,2,198.65,191.91,1,1,0.6922,139.42,6.64,1.79,0.0375,0.0339
2025-12-03,16,2,2165.74,2135.6,2,2,2.2037,240.48,10.0,18.38,0.0627,0.0139
2025-12-03,19,2,1235.78,1207.14,1,1,0.7151,258.77,5.8,6.7,0.0,0.0232
2025-12-03,20,3,226.23,224.68,1,1,0.5369,193.39,3.21,1.71,0.0158,0.0069
2025-12-03,21,3,626.95,606.76,1,1,0.5755,84.52,3.59,11.42,0.0,0.0322
2025-12-03,23,3,347.2,335.39,1,1,0.5759,63.1,9.09,3.47,0.0607,0.034
2025-12-03,29,3,503.47,491.52,1,1,1.2679,222.5,4.82,3.41,0.0456,0.0237
2025-12-03,30,4,2352.22,2337.85,1,1,0.7506,236.1,5.04,10.77,0.0,0.0061
2025-12-03,33,4,796.98,781.71,2,2,1.4895,170.7,9.34,11.03,0.0886,0.0192
2025-12-03,34,4,550.41,532.6,1,1,0.778,191.29,3.32,3.19,0.0153,0.0324
2025-12-03,35,4,1090.97,1087.89,2,2,2.1586,245.83,6.94,15.57,0.0483,0.0028
2025-12-03,40,4,2126.53,2073.09,1,1,0.663,92.35,8.53,20.81,0.0,0.0251
2025-12-03,41,4,1472.76,1438.2,1,1,0.8091,271.82,3.58,7.43,0.0816,0.0235
2025-12-04,2,1,962.82,933.47,1,1,0.8264,262.84,2.97,14.51,0.0,0.0305
2025-12-04,3,1,1582.4299999999998,1545.35,2,2,2.1378,240.89,6.27,12.84,0.0,0.0234
2025-12-04,4,1,1353.68,1342.09,2,2,1.0654,135.83,5.35,10.33,0.0918,0.0086
2025-12-04,6,1,556.01,543.15,1,1,0.5665,204.59,7.82,3.87,0.0,0.0231
2025-12-04,7,1,1172.72,1164.76,2,2,1.9188999999999998,140.14,9.53,14.57,0.083,0.0068
2025-12-04,8,1,551.88,544.52,1,1,0.5779,174.91,9.13,8.36,0.0741,0.0133
2025-12-04,9,1,377.02,374.52,1,1,0.9088,115.47,5.89,2.03,0.0537,0.0066
2025-12-04,11,2,848.48,843.33,1,1,0.8551,238.25,7.87,6.02,0.0,0.0061
2025-12-04,13,2,478.26,467.91,2,2,1.2646000000000002,137.14,8.35,3.36,0.0012,0.0216
2025-12-04,14,2,1165.33,1137.01,1,1,0.8816,252.67,8.24,21.42,0.0,0.0243
2025-12-04,15,2,195.29,189.98,1,1,0.6922,136.24,6.56,1.77,0.025,0.0272
2025-12-04,16,2,2107.08,2058.95,2,2,2.2037,231.81,9.15,17.72,0.0,0.0228
2025-12-04,19,2,1328.66,1271.35,1,1,0.7574,249.09,6.4,7.06,0.0526,0.0431
2025-12-04,20,3,214.62,211.17,1,1,0.5369,189.96,3.39,1.61,0.0728,0.0161
2025-12-04,21,3,629.25,624.87,1,1,0.5755,82.14,3.66,11.76,0.0167,0.007
2025-12-04,23,3,352.04,342.99,1,1,0.5769,63.65,8.72,3.55,0.0175,0.0257
2025-12-04,29,3,538.53,528.49,1,1,1.2679,211.38,4.55,3.67,0.0,0.0186
2025-12-04,30,4,2314.11,2292.4,1,1,0.7546,257.18,5.15,10.56,0.0218,0.0094
2025-12-04,33,4,817.8900000000001,808.69,2,2,1.4938,178.63,8.84,11.41,0.0303,0.0112
2025-12-04,34,4,546.71,526.86,1,1,0.789,182.93,3.49,3.16,0.0673,0.0363
2025-12-04,35,4,1078.6399999999999,1055.53,2,2,2.1586,245.52,6.37,15.11,0.0,0.0214
2025-12-04,40,4,2126.53,2055.37,1,1,0.663,95.83,8.92,20.64,0.0136,0.0335
2025-12-04,41,4,1504.78,1468.93,1,1,0.8091,293.07,3.55,7.59,0.0725,0.0238
2025-12-05,2,1,902.26,873.16,1,1,0.854,281.59,3.17,13.57,0.0193,0.0323
2025-12-05,3,1,1565.56,1528.72,2,2,2.2066,248.13,7.09,12.71,0.1254,0.0235
2025-12-05,4,1,1307.62,1283.01,2,2,1.0689,128.84,4.97,9.87,0.0143,0.0188
2025-12-05,6,1,548.1,543.18,1,1,0.5719,201.62,7.79,3.87,0.0,0.009
2025-12-05,7,1,1212.79,1184.2,2,2,1.9306999999999999,150.41,8.88,14.81,0.0091,0.0236
2025-12-05,8,1,514.08,505.92,1,1,0.592,173.86,9.12,7.76,0.0729,0.0159
2025-12-05,9,1,375.21,368.69,1,1,0.9088,113.74,5.93,2.0,0.0608,0.0174
2025-12-05,11,2,825.65,818.12,1,1,0.8608,231.45,8.58,5.84,0.0847,0.0091
2025-12-05,13,2,481.20000000000005,467.3,2,2,1.2872,133.25,8.04,3.36,0.0,0.0289
2025-12-05,14,2,1168.56,1143.91,1,1,0.8851,258.41,8.47,21.55,0.0047,0.0211
2025-12-05,15,2,188.3,185.78,1,1,0.7302,144.58,7.13,1.73,0.1141,0.0134
2025-12-05,16,2,2093.24,2056.31,2,2,2.2037,226.24,9.18,17.7,0.0,0.0176
2025-12-05,19,2,1380.04,1347.09,1,1,0.7539,250.64,6.49,7.48,0.0674,0.0239
2025-12-05,20,3,227.89,226.96,1,1,0.5369,201.9,3.12,1.73,0.0,0.0041
2025-12-05,21,3,623.78,612.53,1,1,0.5755,88.28,3.68,11.53,0.0222,0.018
2025-12-05,23,3,362.52,360.96,1,1,0.5768,61.38,8.99,3.73,0.049,0.0043
2025-12-05,29,3,497.59,493.2,1,1,1.2702,225.6,4.98,3.43,0.0803,0.0088
2025-12-05,30,4,2398.6,2319.97,1,1,0.7543,244.39,5.41,10.69,0.0734,0.0328
2025-12-05,33,4,864.3499999999999,845.31,2,2,1.4935,177.3,9.15,11.92,0.0664,0.022
2025-12-05,34,4,582.27,560.7,1,1,0.7881,198.01,3.6,3.36,0.1009,0.037
2025-12-05,35,4,1084.32,1077.17,2,2,2.1586,242.17,6.34,15.42,0.0,0.0066
2025-12-05,40,4,2126.53,2058.91,1,1,0.663,98.28,9.33,20.67,0.0602,0.0318
2025-12-05,41,4,1403.61,1361.52,1,1,0.8091,279.84,3.42,7.03,0.0332,0.03
2025-12-06,2,1,931.39,909.35,1,1,0.852,278.68,3.45,14.14,0.1093,0.0237
2025-12-06,3,1,1506.52,1467.35,2,2,2.2018,244.78,6.48,12.2,0.0286,0.026
2025-12-06,4,1,1315.3,1306.12,2,2,1.0686,130.12,4.88,10.05,0.0,0.007
2025-12-06,6,1,523.59,511.7,1,1,0.5715,207.95,8.21,3.64,0.0173,0.0227
2025-12-06,7,1,1212.18,1175.75,2,2,1.9299,149.77,8.95,14.7,0.017,0.0301
2025-12-06,8,1,491.51,475.62,1,1,0.5934,165.19,8.97,7.3,0.0553,0.0323
2025-12-06,9,1,381.27,369.29,1,1,0.9167,121.31,5.65,2.01,0.0107,0.0314
2025-12-06,11,2,844.28,838.77,1,1,0.8604,240.8,7.75,5.99,0.0,0.0065
2025-12-06,13,2,476.58000000000004,467.40999999999997,2,2,1.2896,134.41,8.76,3.36,0.0504,0.0192
2025-12-06,14,2,1133.43,1098.24,1,1,0.8849,261.67,8.93,20.69,0.0593,0.031
2025-12-06,15,2,191.91,187.21,1,1,0.7276,137.15,6.52,1.75,0.0187,0.0245
2025-12-06,16,2,2198.91,2136.63,2,2,2.2053000000000003,247.02,8.96,18.39,0.0,0.0283
2025-12-06,19,2,1285.44,1250.16,1,1,0.7151,247.63,6.32,6.94,0.0395,0.0274
2025-12-06,20,3,237.46,233.28,1,1,0.5372,190.57,3.26,1.78,0.0316,0.0176
2025-12-06,21,3,671.91,659.18,1,1,0.5858,88.46,3.73,12.4,0.0361,0.0189
2025-12-06,23,3,341.38,337.87,1,1,0.5759,65.82,8.7,3.49,0.0152,0.0103
2025-12-06,29,3,551.05,536.58,1,1,1.2701,214.8,4.89,3.73,0.0607,0.0263
2025-12-06,30,4,2203.98,2184.45,1,1,0.7506,246.92,5.3,10.06,0.0516,0.0089
2025-12-06,33,4,837.46,832.12,2,2,1.4895,181.6,9.44,11.74,0.1002,0.0064
2025-12-06,34,4,568.57,565.64,1,1,0.778,199.09,3.45,3.39,0.055,0.0052
2025-12-06,35,4,1060.79,1049.1,2,2,2.176,234.37,6.81,15.02,0.0287,0.011
2025-12-06,40,4,2126.53,2109.9,1,1,0.6713,95.36,9.65,21.18,0.0966,0.0078
2025-12-06,41,4,1377.48,1372.42,1,1,0.814,282.04,3.64,7.09,0.0997,0.0037
2025-12-07,2,1,960.45,924.61,1,1,0.8534,281.95,3.4,14.37,0.0932,0.0373
2025-12-07,3,1,1460.9099999999999,1432.47,2,2,2.2052,239.42,6.76,11.91,0.073,0.0195
2025-12-07,4,1,1271.48,1258.37,2,2,1.0687,131.62,4.69,9.68,0.0,0.0103
2025-12-07,6,1,502.64,500.27,1,1,0.5718,194.13,7.8,3.56,0.0,0.0047
2025-12-07,7,1,1202.99,1169.13,2,2,1.9304999999999999,147.29,9.44,14.62,0.0727,0.0281
2025-12-07,8,1,495.58,485.65,1,1,0.595,175.09,9.02,7.45,0.0612,0.02
2025-12-07,9,1,377.52,372.0,1,1,0.9088,118.04,5.41,2.02,0.0,0.0146
2025-12-07,11,2,873.27,863.0,1,1,0.8607,239.34,8.71,6.16,0.1011,0.0118
2025-12-07,13,2,490.05,474.03,2,2,1.2919999999999998,140.1,8.27,3.41,0.0,0.0327
2025-12-07,14,2,1187.23,1180.53,1,1,0.8851,260.52,8.31,22.24,0.0,0.0056
2025-12-07,15,2,181.35,175.6,1,1,0.7295,141.59,6.67,1.64,0.0422,0.0317
2025-12-07,16,2,2086.5299999999997,2059.13,2,2,2.2037,237.61,9.17,17.73,0.0,0.0131
2025-12-07,19,2,1353.7,1346.66,1,1,0.7151,251.11,6.66,7.48,0.0954,0.0052
2025-12-07,20,3,228.23,222.72,1,1,0.5369,192.98,3.0,1.7,0.0,0.0241
2025-12-07,21,3,656.53,645.25,1,1,0.5755,85.82,3.55,12.14,0.0,0.0172
2025-12-07,23,3,336.44,334.34,1,1,0.5759,64.58,9.09,3.46,0.0607,0.0062
2025-12-07,29,3,507.43,498.87,1,1,1.2702,215.05,4.53,3.47,0.0,0.0169
2025-12-07,30,4,2249.65,2192.58,1,1,0.7506,240.41,5.26,10.1,0.0437,0.0254
2025-12-07,33,4,811.64,806.78,2,2,1.4895,178.48,8.63,11.38,0.0058,0.006
2025-12-07,34,4,577.1,562.36,1,1,0.778,187.54,3.2,3.37,0.0,0.0255
2025-12-07,35,4,1046.91,1022.13,2,2,2.1586,232.87,6.69,14.63,0.0106,0.0237
2025-12-07,40,4,2126.53,2062.25,1,1,0.663,96.56,8.7,20.71,0.0,0.0302
2025-12-07,41,4,1351.67,1309.28,1,1,0.8091,293.3,3.55,6.76,0.0725,0.0314
2025-12-08,2,1,1007.5,996.31,1,1,0.8513,273.63,3.39,15.49,0.09,0.0111
2025-12-08,3,1,1477.97,1431.24,2,2,2.2,251.66,6.46,11.9,0.0254,0.0316
2025-12-08,4,1,1320.23,1299.4,2,2,1.0685,140.45,4.82,10.0,0.0,0.0158
2025-12-08,6,1,527.29,508.74,1,1,0.5714,202.22,8.23,3.62,0.0198,0.0352
2025-12-08,7,1,1189.5500000000002,1154.8899999999999,2,2,1.9295,139.87,8.96,14.44,0.0182,0.0291
2025-12-08,8,1,501.46,496.55,1,1,0.6026,175.49,9.07,7.62,0.0671,0.0098
2025-12-08,9,1,372.84,370.22,1,1,0.9088,119.95,5.55,2.01,0.0,0.007
2025-12-08,11,2,860.39,838.36,1,1,0.8603,234.78,7.87,5.99,0.0,0.0256
2025-12-08,13,2,489.48,477.56000000000006,2,2,1.3043,133.35,8.97,3.43,0.0755,0.0244
2025-12-08,14,2,1152.98,1146.2,1,1,0.8848,256.75,9.14,21.59,0.0842,0.0059
2025-12-08,15,2,186.7,182.87,1,1,0.7266,145.04,7.21,1.71,0.1266,0.0205
2025-12-08,16,2,2139.05,2084.95,2,2,2.2037,229.89,10.01,17.95,0.0638,0.0253
2025-12-08,19,2,1372.8,1345.05,1,1,0.7526,252.29,6.49,7.47,0.0674,0.0202
2025-12-08,20,3,241.08,233.68,1,1,0.5369,199.24,3.4,1.78,0.0759,0.0307
2025-12-08,21,3,658.39,648.49,1,1,0.5755,86.45,3.78,12.2,0.05,0.015
2025-12-08,23,3,328.26,317.33,1,1,0.5768,62.43,8.2,3.28,0.0,0.0333
2025-12-08,29,3,486.06,472.25,1,1,1.27,206.33,4.63,3.28,0.0043,0.0284
2025-12-08,30,4,2286.32,2234.73,1,1,0.7542,256.12,4.96,10.3,0.0,0.0226
2025-12-08,33,4,805.32,791.31,2,2,1.4933,179.51,8.84,11.16,0.0303,0.0174
2025-12-08,34,4,567.2,555.33,1,1,0.7877,192.67,3.48,3.33,0.0642,0.0209
2025-12-08,35,4,1060.8400000000001,1043.29,2,2,2.1586,238.81,6.44,14.93,0.0,0.0165
2025-12-08,40,4,2126.53,2099.9,1,1,0.663,94.88,9.49,21.08,0.0784,0.0125
2025-12-08,41,4,1276.54,1257.56,1,1,0.8091,272.61,3.3,6.49,0.0,0.0149
2025-12-09,2,1,1071.63,1060.71,1,1,0.853,264.19,3.16,16.49,0.0161,0.0102
2025-12-09,3,1,1511.8200000000002,1479.55,2,2,2.2042,244.15,6.79,12.3,0.0778,0.0213
2025-12-09,4,1,1388.43,1360.31,2,2,1.0687,139.47,5.19,10.47,0.0592,0.0203
2025-12-09,6,1,571.52,551.01,1,1,0.5717,207.87,8.7,3.92,0.0781,0.0359
2025-12-09,7,1,1275.46,1265.3400000000001,2,2,1.9303,148.3,9.51,15.82,0.0807,0.0079
2025-12-09,8,1,513.16,500.96,1,1,0.5928,175.13,8.28,7.69,0.0,0.0238
2025-12-09,9,1,386.3,380.79,1,1,0.9195,116.67,5.89,2.07,0.0537,0.0143
2025-12-09,11,2,868.85,841.96,1,1,0.8606,230.78,8.16,6.01,0.0316,0.0309
2025-12-09,13,2,472.82000000000005,459.55,2,2,1.2886000000000002,133.62,8.99,3.3,0.0779,0.0281
2025-12-09,14,2,1203.42,1175.16,1,1,0.885,261.04,8.38,22.14,0.0,0.0235
2025-12-09,15,2,189.76,183.58,1,1,0.7289,143.3,6.67,1.71,0.0422,0.0326
2025-12-09,16,2,2236.33,2190.89,2,2,2.2059,237.21,9.45,18.86,0.0043,0.0203
2025-12-09,19,2,1341.58,1305.57,1,1,0.7505,265.47,6.17,7.25,0.0148,0.0268
2025-12-09,20,3,241.08,239.3,1,1,0.5373,185.64,3.1,1.82,0.0,0.0074
2025-12-09,21,3,653.7,644.49,1,1,0.5894,88.05,3.7,12.13,0.0278,0.0141
2025-12-09,23,3,346.75,338.53,1,1,0.5767,64.02,8.18,3.5,0.0,0.0237
2025-12-09,29,3,477.48,468.31,1,1,1.2702,221.12,4.95,3.25,0.0738,0.0192
2025-12-09,30,4,2408.51,2399.04,1,1,0.754,257.51,4.81,11.05,0.0,0.0039
2025-12-09,33,4,823.94,798.9300000000001,2,2,1.4931,166.42,8.26,11.27,0.0,0.0304
2025-12-09,34,4,564.65,545.29,1,1,0.7872,185.28,3.22,3.27,0.0,0.0343
2025-12-09,35,4,1152.34,1114.4,2,2,2.1821,231.82,6.84,15.95,0.0332,0.0329
2025-12-09,40,4,2126.53,2108.93,1,1,0.6743,93.72,9.36,21.17,0.0636,0.0083
2025-12-09,41,4,1355.05,1308.28,1,1,0.8157,281.93,3.61,6.76,0.0906,0.0345
2025-12-10,2,1,1058.69,1026.21,1,1,0.8521,269.87,3.15,15.95,0.0129,0.0307
2025-12-10,3,1,1513.31,1474.12,2,2,2.202,243.0,6.5,12.25,0.0317,0.0259
2025-12-10,4,1,1319.88,1277.85,2,2,1.0686,139.05,4.72,9.83,0.0,0.0318
2025-12-10,6,1,565.7,561.82,1,1,0.5716,203.96,8.72,4.0,0.0805,0.0069
2025-12-10,7,1,1223.51,1214.67,2,2,1.9299,140.76,8.41,15.19,0.0,0.0072
2025-12-10,8,1,482.71,477.19,1,1,0.5779,166.76,8.79,7.32,0.0341,0.0114
2025-12-10,9,1,366.96,360.5,1,1,0.9088,121.12,5.64,1.96,0.0089,0.0176
2025-12-10,11,2,837.86,812.77,1,1,0.8604,232.42,7.54,5.81,0.0,0.0299
2025-12-10,13,2,474.14,467.83000000000004,2,2,1.2646000000000002,138.95,9.12,3.36,0.0935,0.0133
2025-12-10,14,2,1175.68,1152.64,1,1,0.8849,252.53,8.04,21.72,0.0,0.0196
2025-12-10,15,2,190.74,184.41,1,1,0.7276,134.87,7.13,1.72,0.1141,0.0332
2025-12-10,16,2,2126.75,2105.98,2,2,2.2037,233.05,10.14,18.13,0.0776,0.0098
2025-12-10,19,2,1401.68,1340.45,1,1,0.753,242.92,6.22,7.44,0.023,0.0437
2025-12-10,20,3,240.98,239.57,1,1,0.5369,185.4,3.33,1.82,0.0538,0.0059
2025-12-10,21,3,636.5,617.46,1,1,0.5755,83.69,3.52,11.62,0.0,0.0299
2025-12-10,23,3,345.29,340.01,1,1,0.5768,61.51,8.93,3.52,0.042,0.0153
2025-12-10,29,3,480.14,474.75,1,1,1.2701,214.18,5.04,3.3,0.0933,0.0112
2025-12-10,30,4,2448.85,2391.24,1,1,0.7542,238.29,5.32,11.02,0.0556,0.0235
2025-12-10,33,4,800.76,791.66,2,2,1.4934,180.11,8.39,11.17,0.0,0.0114
2025-12-10,34,4,546.65,540.54,1,1,0.7878,195.66,3.29,3.24,0.0061,0.0112
2025-12-10,35,4,1155.54,1124.71,2,2,2.1586,252.05,7.19,16.1,0.0861,0.0267
2025-12-10,40,4,2126.53,2071.24,1,1,0.663,95.08,9.23,20.8,0.0489,0.026
2025-12-10,41,4,1367.36,1331.49,1,1,0.8091,294.57,3.26,6.88,0.0,0.0262
2025-12-11,2,1,1089.39,1082.77,1,1,0.8264,273.33,3.17,16.83,0.0193,0.0061
2025-12-11,3,1,1447.6100000000001,1428.53,2,2,2.1378,239.46,6.34,11.87,0.0063,0.0132
2025-12-11,4,1,1380.88,1361.0300000000002,2,2,1.0654,128.93,4.92,10.47,0.0041,0.0144
2025-12-11,6,1,571.52,555.14,1,1,0.5665,209.85,8.8,3.95,0.0905,0.0287
2025-12-11,7,1,1200.21,1183.76,2,2,1.9188999999999998,145.02,8.61,14.8,0.0,0.0137
2025-12-11,8,1,529.34,510.62,1,1,0.5956,170.44,8.57,7.84,0.0082,0.0354
2025-12-11,9,1,357.86,347.94,1,1,0.9088,121.25,5.64,1.89,0.0089,0.0277
2025-12-11,11,2,816.93,800.19,1,1,0.8551,238.69,8.42,5.72,0.0645,0.0205
2025-12-11,13,2,491.19,474.53000000000003,2,2,1.2930000000000001,137.14,8.57,3.41,0.0276,0.0339
2025-12-11,14,2,1100.83,1083.03,1,1,0.8816,255.07,8.77,20.4,0.0403,0.0162
2025-12-11,15,2,199.22,197.18,1,1,0.6922,139.54,6.74,1.84,0.0531,0.0102
2025-12-11,16,2,2257.71,2223.06,2,2,2.2037,243.16,9.33,19.14,0.0,0.0153
2025-12-11,19,2,1446.74,1420.48,1,1,0.7669,261.3,6.09,7.89,0.0016,0.0182
2025-12-11,20,3,237.3,236.12,1,1,0.5369,201.78,3.19,1.8,0.0095,0.005
2025-12-11,21,3,617.64,606.21,1,1,0.5755,82.36,3.61,11.41,0.0028,0.0185
2025-12-11,23,3,350.4,349.52,1,1,0.5771,60.29,8.26,3.61,0.0,0.0025
2025-12-11,29,3,508.16,497.89,1,1,1.2679,216.16,4.57,3.46,0.0,0.0202
2025-12-11,30,4,2409.2,2370.73,1,1,0.7556,253.53,5.52,10.92,0.0952,0.016
2025-12-11,33,4,842.6399999999999,828.35,2,2,1.4948,166.9,9.09,11.69,0.0594,0.017
2025-12-11,34,4,565.38,550.02,1,1,0.7915,200.69,3.35,3.3,0.0245,0.0272
2025-12-11,35,4,1120.77,1092.97,2,2,2.1586,229.3,6.42,15.64,0.0,0.0248
2025-12-11,40,4,2126.53,2109.04,1,1,0.663,99.72,9.04,21.18,0.0273,0.0082
2025-12-11,41,4,1262.54,1218.66,1,1,0.8091,273.6,3.26,6.29,0.0,0.0348
2025-12-12,2,1,1030.51,1025.96,1,1,0.8264,283.21,3.23,15.95,0.0386,0.0044
2025-12-12,3,1,1444.53,1401.65,2,2,2.1378,235.57,6.31,11.65,0.0016,0.0297
2025-12-12,4,1,1405.6100000000001,1369.8400000000001,2,2,1.0654,134.97,5.13,10.54,0.0469,0.0254
2025-12-12,6,1,542.04,526.94,1,1,0.5665,197.85,8.03,3.75,0.0,0.0279
2025-12-12,7,1,1152.35,1122.13,2,2,1.9188999999999998,151.48,9.02,14.03,0.025,0.0262
2025-12-12,8,1,517.2,511.21,1,1,0.5976,176.7,9.17,7.85,0.0788,0.0116
2025-12-12,9,1,381.51,370.01,1,1,0.9168,118.84,6.01,2.01,0.0751,0.0301
2025-12-12,11,2,800.67,793.3,1,1,0.8551,249.51,7.64,5.67,0.0,0.0092
2025-12-12,13,2,484.90999999999997,477.81,2,2,1.2962,137.84,8.36,3.44,0.0024,0.0146
2025-12-12,14,2,1121.6,1101.72,1,1,0.8816,243.18,8.58,20.76,0.0178,0.0177
2025-12-12,15,2,186.51,182.86,1,1,0.6922,133.36,6.37,1.71,0.0,0.0196
2025-12-12,16,2,2370.09,2294.46,2,2,2.2054,239.64,10.03,19.75,0.0659,0.0319
2025-12-12,19,2,1496.47,1450.89,1,1,0.7587,254.72,6.11,8.06,0.0049,0.0305
2025-12-12,20,3,232.88,224.73,1,1,0.5372,195.33,3.19,1.71,0.0095,0.035
2025-12-12,21,3,645.02,625.58,1,1,0.5858,86.72,3.77,11.77,0.0472,0.0301
2025-12-12,23,3,353.11,344.61,1,1,0.5769,65.71,8.86,3.56,0.0338,0.0241
2025-12-12,29,3,508.33,496.58,1,1,1.2679,225.43,4.4,3.45,0.0,0.0231
2025-12-12,30,4,2458.54,2412.94,1,1,0.7548,257.73,5.17,11.12,0.0258,0.0185
2025-12-12,33,4,841.73,818.49,2,2,1.4939,169.53,8.57,11.55,0.0,0.0276
2025-12-12,34,4,586.89,580.54,1,1,0.7893,197.22,3.35,3.48,0.0245,0.0108
2025-12-12,35,4,1074.17,1052.92,2,2,2.1761,230.68,7.31,15.07,0.1042,0.0198
2025-12-12,40,4,2126.53,2087.15,1,1,0.6714,94.99,8.67,20.96,0.0,0.0185
2025-12-12,41,4,1329.88,1320.78,1,1,0.814,292.36,3.42,6.82,0.0332,0.0068
2025-12-13,2,1,993.03,958.4,1,1,0.8264,280.23,3.09,14.9,0.0,0.0349
2025-12-13,3,1,1429.1399999999999,1390.82,2,2,2.1378,256.72,6.84,11.56,0.0857,0.0268
2025-12-13,4,1,1436.7,1426.3200000000002,2,2,1.0654,128.34,4.73,10.97,0.0,0.0072
2025-12-13,6,1,570.34,565.09,1,1,0.5665,210.66,8.82,4.02,0.0929,0.0092
2025-12-13,7,1,1180.37,1160.61,2,2,1.9188999999999998,152.6,9.06,14.51,0.0295,0.0167
2025-12-13,8,1,538.76,525.95,1,1,0.595,167.84,8.44,8.07,0.0,0.0238
2025-12-13,9,1,384.48,378.6,1,1,0.9088,114.3,5.72,2.06,0.0233,0.0153
2025-12-13,11,2,871.66,861.97,1,1,0.8551,234.13,8.3,6.16,0.0493,0.0111
2025-12-13,13,2,501.16999999999996,490.07000000000005,2,2,1.2922,137.08,8.13,3.52,0.0,0.0221
2025-12-13,14,2,1051.77,1047.67,1,1,0.8816,262.9,9.04,19.74,0.0724,0.0039
2025-12-13,15,2,186.94,183.3,1,1,0.6922,135.61,6.23,1.71,0.0,0.0195
2025-12-13,16,2,2352.75,2290.81,2,2,2.2037,243.36,10.16,19.72,0.0797,0.0263
2025-12-13,19,2,1427.85,1398.06,1,1,0.7151,264.22,6.35,7.76,0.0444,0.0209
2025-12-13,20,3,229.39,228.57,1,1,0.5369,198.04,3.06,1.74,0.0,0.0036
2025-12-13,21,3,593.96,579.73,1,1,0.5755,86.54,3.51,10.91,0.0,0.024
2025-12-13,23,3,338.88,330.6,1,1,0.5759,63.53,8.99,3.42,0.049,0.0244
2025-12-13,29,3,495.75,494.72,1,1,1.2679,209.37,4.6,3.44,0.0,0.0021
